./Log_files/output_attentionRNN4_bidirection_ratio1.log
EM,F1
51.21097445600757,63.3912746854546
56.96310312204352,68.0453807717102
58.902554399243144,70.18267760785814
62.06244087038789,72.30240271070276
63.12204351939451,73.30172976011423
63.10312204351939,73.89082641883388
64.80605487228004,74.79375440166476
65.1371807000946,75.25001591797978
65.9508041627247,75.59270650792493
66.46168401135289,76.23385586052089
66.65089877010406,76.54462346485157
66.95364238410596,76.74625739686388
67.06717123935667,76.86954250405479
68.01324503311258,77.38425367467006
68.0794701986755,77.62770512651147
67.94701986754967,77.64606088774187
68.62819299905392,78.14156172293143
69.04446546830653,78.31884760144983
69.00662251655629,78.36813841026708
68.29706717123936,78.19975153633052
69.120151371807,78.49507580405623
68.52412488174078,78.2787705109156
69.29044465468307,78.556021771958
68.87417218543047,78.67799807283222
68.99716177861873,78.75812020939726
69.81078524124882,79.39628018766491
70.26490066225166,79.16535091352647
69.82024597918638,79.23691451670942
69.71617786187322,79.14559090518541
69.40397350993378,79.00443494121983
70.22705771050141,79.43291783928434
69.7445600756859,78.94287113505077
70.17029328287606,79.489717601933
70.07568590350047,79.44305987955059
69.8391674550615,79.54086975678786
70.06622516556291,79.48926525762484
70.29328287606434,79.59762635569437
69.71617786187322,79.32712724777583
70.2081362346263,79.52040844716392
70.26490066225166,79.54016161785788
70.18921475875118,79.60038461087146
70.80416272469253,79.7430003636261
70.26490066225166,79.53421451189907
70.26490066225166,79.74991042678622
70.52034058656575,79.67535379082913
70.03784295175024,79.85486148533963
70.13245033112582,79.57628027500431
70.29328287606434,79.71804791358312
70.22705771050141,79.75152957640894
70.34058656575213,79.70565437727532
69.91485335856197,79.53630080705054
70.50141911069063,79.6587953046323
70.10406811731315,79.65443056860491
70.72847682119205,79.91972517792742
70.26490066225166,79.70155288052496
70.09460737937559,79.91058910214895
70.39735099337749,79.89783522486151
70.51087984862819,79.9304588795397
71.15421002838221,80.05922847406839
70.2554399243141,79.77738873283751
70.61494796594134,79.9464750366873
71.14474929044465,80.31341978689991
70.70955534531693,79.87607991340154
70.63386944181646,79.85558596054277
70.27436140018922,79.99554443059829
70.15137180700094,79.85224375130197
70.61494796594134,79.81522055489751
70.47303689687796,79.9490857712499
70.63386944181646,80.03624957979159
70.36896877956481,79.94058926124768
71.14474929044465,80.25728792917178
70.86092715231788,79.99812228216534
70.5771050141911,79.82441654233811
70.2554399243141,79.79493663884374
