./Log_files/output_kmax_rn_2layers.log
EM,F1
31.466414380321666,43.547355837349606
43.94512771996216,56.55673123833227
49.6310312204352,61.235906943863505
53.94512771996216,65.16485683676088
56.49952696310312,67.13263269789059
57.79564806054872,68.6412886691815
59.3282876064333,69.56373415322516
60.30274361400189,70.572927553693
60.78524124881741,70.59822830524068
61.475875118259225,71.41771681234562
61.95837275307474,71.87980769034529
61.94891201513718,72.4057607959938
62.620624408703875,72.64941985336739
63.301797540208135,73.30896795438146
63.55723746452223,73.47429575432635
63.964049195837276,74.065227769981
64.36140018921476,74.32340081111168
64.61684011352885,74.35183335752184
64.78713339640493,74.69416486918007
64.46546830652791,74.93883498614073
65.09933774834437,74.82645965256245
65.4399243140965,75.28823330412794
65.52507095553453,75.155767498134
65.7899716177862,75.34260361635944
65.55345316934721,75.74820343559753
65.88457899716178,75.60879571093699
65.99810785241249,75.70180940132126
66.04541154210028,75.69009818871935
66.44276253547777,75.83847095884296
66.32923368022706,76.13333378552402
66.69820245979186,76.26700087515566
67.26584673604542,76.61313718351877
66.71712393566698,76.39929327388796
67.03878902554399,76.60518701726991
66.96310312204352,76.61563833573967
66.32923368022706,76.20582299802062
67.00094607379376,76.54761436649174
66.9441816461684,76.84026196448401
67.39829706717124,76.62350202080056
66.85903500473037,76.55672375889199
67.48344370860927,77.02166026696749
67.67265846736045,77.05898889067744
67.30368968779565,76.61099208238262
67.23746452223273,77.07248339761587
67.8713339640492,77.17730933046444
67.54966887417218,77.25046637708905
67.81456953642385,77.42160651703824
67.71996215704824,77.23331547327135
67.57805108798486,77.17393263917151
67.63481551561021,76.93595274350143
67.13339640491958,76.96997158928069
67.64427625354777,77.1496121098948
67.59697256385998,77.07552069135681
67.02932828760643,77.1419752628271
67.76726584673605,77.07391799481036
67.83349101229896,77.28015083171408
67.7294228949858,77.08465991890299
67.59697256385998,77.06201250399924
67.38883632923368,77.01953350466673
67.92809839167455,77.3876625468235
67.94701986754967,77.40862426488673
68.10785241248817,77.3628283461798
68.04162724692526,77.3776070963192
67.83349101229896,77.46295512277048
67.7294228949858,77.652103647489
67.54966887417218,77.22762991929841
67.67265846736045,77.59529681413538
67.90917691579943,77.7895641671693
67.96594134342479,77.47868786401044
68.240302743614,77.86626197380282
67.77672658467361,77.32913291779607
68.21192052980132,77.79284038305696
68.23084200567644,77.68873172713538
68.55250709555345,77.7487350737371
68.21192052980132,77.71014161001223
68.0794701986755,77.7323434174935
68.27814569536424,77.98204352382395
67.9848628192999,77.74233344646814
68.72280037842951,77.93951329015971
68.29706717123936,77.79771665542854
68.16461684011352,77.83770759837375
67.79564806054873,77.45466338124987
68.48628192999054,77.73674622735321
68.02270577105014,77.74687676655958
68.74172185430463,78.11527402002467
68.29706717123936,77.90088490109594
68.82686849574267,78.13689677569887
68.10785241248817,78.0277106162473
68.77010406811732,78.04223535474733
67.88079470198676,77.74845208149519
68.48628192999054,78.05773662617709
67.8240302743614,77.90778057650898
68.46736045411542,77.83917306711521
68.30652790917692,77.91236175023657
68.23084200567644,78.10677316556024
68.240302743614,77.92575178517599
68.40113528855251,77.99318192734029
68.0794701986755,77.75665580608484
68.08893093661305,77.87893281982304
68.51466414380322,78.00739107644517
68.35383159886472,78.3284930651407
68.98770104068117,78.06973383132235
68.78902554399244,78.30756476120635
68.43897824030275,78.07123481670752
68.48628192999054,78.1079661337289
68.46736045411542,78.15852889944186
68.71333964049195,78.30382780710273
68.45789971617786,78.1823512343782
68.56196783349101,78.06211078953218
68.1929990539262,78.0481933586541
68.34437086092716,78.20995086060341
68.43897824030275,78.13766171837487
68.6092715231788,78.48448905801959
67.88079470198676,77.84477824871324
68.92147587511826,78.37567819919026
68.25922421948913,77.72726616827497
68.79848628193,78.56485731161371
68.77956480605488,78.22354692973836
68.39167455061495,78.35638187688716
68.46736045411542,78.18406632568305
68.79848628193,78.2922313921403
68.72280037842951,78.30512035149086
68.24976348155155,78.25374497162753
68.4957426679281,77.99189636996766
68.40113528855251,78.36453050637773
68.46736045411542,78.3971526325522
68.94985808893094,78.38343350916018
68.89309366130558,78.53330931369646
68.78902554399244,78.528658924645
68.38221381267739,78.23870952577987
68.67549668874172,78.15612433434491
68.68495742667928,78.48906605207338
68.68495742667928,78.30002354996253
68.20245979186376,78.18826942406498
68.40113528855251,78.1408374404616
68.38221381267739,78.23167673585314
68.78902554399244,78.45279508263815
68.52412488174078,78.31346233727416
68.9593188268685,78.48255487097408
68.52412488174078,78.52634808594762
68.43897824030275,78.14203920232688
68.68495742667928,78.37610921918977
68.42951750236519,78.22543339554517
68.76064333017976,78.39796041502653
68.52412488174078,78.46473203965603
68.63765373699148,78.37021196159452
