./Log_files/output_rnn8_unidirection.log
EM,F1
46.62251655629139,58.403971862897556
52.66792809839168,63.77758376087754
56.017029328287606,67.31523306532883
58.448438978240304,69.15442249449727
60.122989593188265,71.33174695041384
61.21097445600757,71.97634011054005
62.450331125827816,73.14444441398149
62.97067171239357,73.5088057073431
63.207190160832546,73.82547430213407
64.43708609271523,74.39904803804227
64.01135288552507,74.3089432737962
65.07095553453169,75.1487806974856
64.74929044465468,74.96530705628037
65.34531693472091,75.36716128945432
65.69536423841059,75.60886444005024
65.57237464522233,75.56094915471527
66.12109744560075,75.97681776435326
66.26300851466415,76.08137629741022
66.5279091769158,76.47918287114524
66.23462630085146,76.30065660457092
66.47114474929045,76.51764863330072
66.6414380321665,76.75877059723886
66.84011352885526,76.76631583819285
67.20908230842005,76.89766988497067
67.06717123935667,76.87407895139448
66.72658467360453,76.70514433014581
66.79280983916746,76.75902756639478
67.21854304635761,76.75621776065258
67.37937559129612,77.28573878098719
67.48344370860927,77.2669135567816
67.53074739829707,77.18242555546357
67.8240302743614,77.38265755089186
67.14285714285714,76.97965675536382
67.55912961210974,77.44080303296595
67.62535477767265,77.45874600830045
67.6158940397351,77.25212986626246
68.06054872280038,77.5354371408973
67.11447492904446,76.91117413978802
67.94701986754967,77.32731234305633
67.78618732261117,77.47794883515351
67.63481551561021,77.34942368615872
68.29706717123936,77.69707353731135
67.63481551561021,77.20600798923009
68.0794701986755,77.50727937533038
68.30652790917692,77.61837133165336
68.09839167455061,77.82454282964174
67.7578051087985,77.5159798293763
68.46736045411542,77.80538878983774
67.79564806054873,77.43757231620675
68.43897824030275,77.76179974385472
67.96594134342479,77.57775174180819
67.76726584673605,77.40176552728835
68.07000946073794,77.49659273574916
67.99432355723746,77.58729715550568
68.3349101229896,77.70622343547538
67.77672658467361,77.53252322719406
67.71050141911068,77.56258880223002
68.10785241248817,77.80388362965535
68.21192052980132,77.93953080773446
67.76726584673605,77.47012555703685
68.24976348155155,77.80374272077124
68.20245979186376,77.83531682600591
67.8240302743614,77.5341739316592
67.7578051087985,77.4506716791507
67.62535477767265,77.4927019364521
67.7578051087985,77.69605380941341
68.06054872280038,77.81100582516139
68.04162724692526,77.84787854106685
68.1929990539262,77.86026895937665
67.918637653737,77.82773610361521
67.918637653737,77.42103580819182
67.74834437086092,77.43514546607575
67.8713339640492,77.68570985398969
67.79564806054873,77.4218084794336
68.00378429517502,77.60502087995106
68.02270577105014,77.58994231197741
67.7294228949858,77.5506094847138
67.89971617786188,77.351565764371
68.00378429517502,77.76135012348591
67.78618732261117,77.56974509027121
67.86187322611164,77.62624014902286
67.71996215704824,77.55727497510415
67.76726584673605,77.67778857662374
67.78618732261117,77.62721032276164
67.68211920529801,77.4527590546468
68.07000946073794,77.64227083223756
67.89025543992432,77.46457491472626
67.97540208136235,77.64534261901453
67.92809839167455,77.55350610214195
67.78618732261117,77.6734994455127
67.69157994323557,77.45051758788874
67.96594134342479,77.63776203911252
68.00378429517502,77.62203334124277
68.05108798486282,77.6616847441926
67.74834437086092,77.64571203632049
67.74834437086092,77.44287027177879
67.71996215704824,77.61818001362236
68.02270577105014,77.71529532892397
67.9848628192999,77.64602107586995
67.9848628192999,77.52066844415687
67.73888363292336,77.54265887439372
67.6158940397351,77.39877543811477
67.97540208136235,77.78050927446927
67.6158940397351,77.39139388480405
67.85241248817408,77.62098305524432
67.80510879848629,77.74662309485976
67.97540208136235,77.64484830143678
67.7578051087985,77.60471207116417
68.01324503311258,77.62481738878645
67.5685903500473,77.43483084842934
67.60643330179754,77.56343044644005
67.9848628192999,77.67273380119796
67.65373699148533,77.75638067751844
67.1523178807947,77.1922974483783
67.59697256385998,77.54141201585458
67.95648060548723,77.50718765851038
67.70104068117313,77.41808091402517
67.54020813623463,77.48763867205547
67.64427625354777,77.4548536776744
67.69157994323557,77.49051989633294
67.73888363292336,77.58861547201461
67.62535477767265,77.53510555429366
68.07000946073794,77.75372476522965
68.15515610217597,77.804090454744
67.54966887417218,77.40372078781958
67.71050141911068,77.49855963605792
67.73888363292336,77.46183670349981
67.74834437086092,77.48775083101593
68.2876064333018,77.84189299159281
67.84295175023652,77.75157181694291
68.10785241248817,77.83455698319166
