./Log_files/output_rnn8_rn_question_objects5.log
EM,F1
48.221381267738884,60.47254627577146
54.947965941343426,66.11457974394209
57.35099337748344,68.34769469050684
60.274361400189214,70.38078251745881
61.854304635761586,71.9835412785285
62.51655629139073,72.5709695819566
63.841059602649004,73.56715430278072
64.73036896877956,74.3028477865674
64.9763481551561,74.88347007301334
66.2251655629139,75.22408166530556
65.80889309366131,75.17833187486787
66.50898770104068,75.82219318788884
66.84957426679281,76.25560485912243
67.23746452223273,76.41225644195525
67.64427625354777,76.72800419281805
67.6158940397351,76.90085991989058
68.01324503311258,77.19213384488046
68.20245979186376,77.36641001660229
68.17407757805108,77.37226329342904
68.79848628193,77.98746553506278
69.13907284768212,78.07483904608496
68.27814569536424,77.87146619149206
68.68495742667928,77.54908685761269
68.77010406811732,77.84582980689211
69.29990539262063,78.42833418742747
69.20529801324503,78.26093277202648
69.11069063386944,78.25366975216384
69.43235572374645,78.30323541210124
69.33774834437087,78.28410550450603
69.48912015137181,78.66563153400831
69.7918637653737,78.58113043692902
69.64049195837275,78.70446972095579
69.77294228949859,78.88294279705441
69.70671712393566,78.89030539131875
69.30936613055819,78.41720998769803
69.8391674550615,78.89992916890168
69.6972563859981,78.93241033749274
69.72563859981078,78.69929722953178
69.78240302743615,78.84244679326687
69.63103122043519,78.83603281792112
70.1135288552507,78.93430479287103
70.15137180700094,79.00557486736923
70.2081362346263,78.97761693319724
69.96215704824976,79.05161659893461
70.2081362346263,79.17952533791876
69.73509933774834,79.02484154067952
70.56764427625355,79.35581158635118
70.66225165562913,79.42320595497377
70.1608325449385,79.28711382279674
70.48249763481552,79.32464029437986
69.99053926206244,79.09332081654095
70.12298959318827,79.16161470360265
69.99053926206244,79.20685144250307
70.39735099337749,79.34975801055764
70.14191106906338,79.2638363564697
69.93377483443709,79.05176275131343
70.35950804162725,79.25220429200655
70.54872280037843,79.48872984646029
70.69063386944181,79.54727122649655
70.36896877956481,79.4821637333699
70.15137180700094,79.17503791090469
70.35950804162725,79.3215216691255
70.35950804162725,79.41313774159454
70.28382213812678,79.28560885915888
70.0,79.30838539250928
70.0473036896878,79.42717863649627
70.34058656575213,79.6250323531463
70.31220435193946,79.59981861711823
70.14191106906338,79.29919474567556
69.86754966887418,79.41889950977881
70.05676442762535,79.39129668812919
69.52696310312204,79.07143285455709
70.33112582781457,79.60793072892517
70.3027436140019,79.61730116339211
70.51087984862819,79.60524407264147
70.06622516556291,79.55100532720911
70.24597918637653,79.56794662304496
69.98107852412488,79.20529804634212
69.9526963103122,79.31175681581034
70.02838221381268,79.47061036873735
70.0473036896878,79.44566077206278
70.6717123935667,79.83776176519544
70.6717123935667,79.58246908374674
70.32166508987702,79.71984625484407
70.54872280037843,79.61422928081774
70.38789025543993,79.59236946094352
70.44465468306528,79.66771477623261
70.18921475875118,79.50040523032256
70.33112582781457,79.55953968083001
70.37842951750237,79.56308925082828
70.4162724692526,79.56366789619719
70.52034058656575,79.56080603196224
70.06622516556291,79.47633139487688
70.59602649006622,79.76523382742019
70.23651844843897,79.63185399036878
70.01892147587512,79.3734573255581
69.89593188268685,79.39822750600594
70.0473036896878,79.63360929493108
70.45411542100284,79.5810445594125
