./Log_files/output_attentionRNN_4layers.log
EM,F1
49.14853358561968,61.66265438837749
54.9763481551561,66.47468722013528
57.549668874172184,68.71682145764785
59.78240302743614,70.40905499471634
61.40964995269631,71.84772314895535
62.090823084200565,72.53787986496086
62.73415326395459,73.29512702052038
63.68968779564806,74.11564815644796
64.25733207190162,74.34820455987656
64.69252601702932,74.81288651247642
64.74929044465468,75.07483852726965
65.43046357615894,75.42667770691786
65.76158940397352,75.71840746607234
66.0170293282876,75.94104874697481
66.33869441816462,76.1604878135873
66.67928098391674,76.45534838913062
66.7833491012299,76.42192287502034
67.34153263954589,76.89616011683543
67.39829706717124,77.31028268298252
67.6158940397351,77.2120906380113
68.00378429517502,77.41209756725324
67.37937559129612,77.40045282183819
67.97540208136235,77.31411879562275
67.92809839167455,77.42603400223842
68.26868495742669,77.79276735499026
68.07000946073794,77.81073005874178
68.1929990539262,77.88457832837622
68.68495742667928,78.11164533041726
68.68495742667928,78.2616210986193
68.39167455061495,78.26087174419146
68.56196783349101,78.09769013532593
68.7038789025544,78.26433686294286
68.63765373699148,78.33157485751735
67.99432355723746,78.10640511678729
68.66603595080416,78.287220320454
68.9120151371807,78.43376014590187
68.89309366130558,78.37819050657495
68.6565752128666,78.29602368843649
68.81740775780511,78.53925779014382
68.98770104068117,78.42441375166781
68.94039735099338,78.54633925392463
69.13907284768212,78.57304158160763
68.97824030274361,78.62835461524588
68.9120151371807,78.56186174646142
69.17691579943235,78.78920599127918
68.77956480605488,78.77990041104376
69.24314096499526,78.76503833893442
69.39451277199622,78.69429321241599
69.50804162724693,78.96832888623258
69.12961210974456,78.74571709180876
69.41343424787134,78.98957627491515
68.89309366130558,78.47354915533018
68.89309366130558,78.5090585005857
69.2620624408704,78.82664624561929
69.16745506149479,78.86023993131343
69.09176915799432,78.87206894366756
69.10122989593188,78.85061161762064
69.66887417218543,79.01188866908427
69.19583727530747,78.81735019985828
69.30936613055819,78.94768630149214
69.31882686849575,78.8556765473844
69.35666982024598,78.80942236278614
69.01608325449385,78.46720182085163
69.15799432355723,78.77601842143268
69.45127719962157,79.05253727449211
69.40397350993378,79.1782397638391
69.56480605487228,79.19812070976988
69.59318826868495,79.23637260764843
69.29044465468307,79.05537798094878
69.16745506149479,79.21865198773524
69.99053926206244,79.45482200525454
69.25260170293284,79.07640728586253
69.59318826868495,79.1909534248693
69.77294228949859,79.25005938877338
69.76348155156103,79.29318927777382
69.29044465468307,79.15486125524654
69.16745506149479,79.1177398417114
69.45127719962157,79.34048298835371
69.17691579943235,79.1006778263467
69.45127719962157,79.15503888143316
69.45127719962157,79.25051268561236
69.47019867549669,79.21856961911385
69.67833491012298,79.24830856564024
69.16745506149479,79.00653257318372
69.22421948912014,79.09831269392167
69.28098391674551,79.11280275685691
69.78240302743615,79.30726342734563
69.44181646168401,79.07521860108639
69.77294228949859,79.45824833609926
69.75402081362347,79.55695077161496
69.5364238410596,79.39298642595256
69.67833491012298,79.37835224159221
69.99053926206244,79.54567238930207
69.76348155156103,79.35625293581387
69.78240302743615,79.27591540087742
69.56480605487228,79.27131527961176
69.65941343424787,79.27860168396626
69.82970671712394,79.5204552079582
70.03784295175024,79.63268618152193
69.81078524124882,79.33569245236892
69.4228949858089,79.13072306572185
69.48912015137181,79.23658987413793
69.27152317880795,79.15757269504374
69.50804162724693,79.3377878424595
70.13245033112582,79.49498593779802
69.92431409649953,79.32565718236366
69.63103122043519,79.28729087910153
69.81078524124882,79.26362310944752
69.8391674550615,79.48522722414315
69.70671712393566,79.27866037826233
69.27152317880795,79.03554517476977
69.54588457899716,79.17865945542826
69.73509933774834,79.47692967070593
69.70671712393566,79.3480823587266
69.73509933774834,79.42389267196435
69.84862819299906,79.34774006982825
69.43235572374645,79.12017463601846
69.43235572374645,79.05707143613779
69.43235572374645,79.18952940949987
69.36613055818354,79.01646332132707
69.51750236518448,79.2163198147846
69.8864711447493,79.27957374731938
69.89593188268685,79.3554684278708
69.80132450331126,79.30705917445712
70.08514664143803,79.42784123826992
69.90539262062441,79.26303782549539
69.97161778618732,79.3594432858843
69.84862819299906,79.26250185612838
69.89593188268685,79.4643091199894
69.41343424787134,79.2953301913511
69.63103122043519,79.24153497672151
69.8391674550615,79.44212238136498
69.76348155156103,79.09523183309403
69.82024597918638,79.11200917287819
70.05676442762535,79.21138681160707
69.8391674550615,79.42488946512634
70.17029328287606,79.53595450281637
69.81078524124882,79.37401459580018
69.91485335856197,79.21520808774176
69.89593188268685,79.34850636963937
70.17975402081362,79.35562760985384
70.15137180700094,79.42731488567968
69.98107852412488,79.53483361051245
70.07568590350047,79.39666341697013
70.00946073793756,79.24735211075104
70.17975402081362,79.42348729469076
69.70671712393566,79.30804663836011
70.36896877956481,79.4836623772257
69.7445600756859,79.13926056550497
70.35004730368969,79.64011637815943
69.55534531693472,79.21212793155803
70.08514664143803,79.50507881080566
70.37842951750237,79.60196499355551
70.07568590350047,79.38383371913642
69.9526963103122,79.43894210651455
69.98107852412488,79.41479414727227
70.49195837275307,79.81987500370998
70.2554399243141,79.5463829699555
70.28382213812678,79.68152071046931
70.01892147587512,79.39080288844278
69.9526963103122,79.34255952430631
69.92431409649953,79.25208566198309
70.14191106906338,79.49857133437597
69.94323557237465,79.19278742706396
69.91485335856197,79.29351873037149
70.22705771050141,79.46157190391014
70.10406811731315,79.1611007900252
69.99053926206244,79.2878568067953
70.19867549668874,79.36685040455261
69.80132450331126,79.16107924856763
70.06622516556291,79.36949511918425
70.17029328287606,79.47865224884254
70.3027436140019,79.7282347897184
70.17029328287606,79.38723156984857
69.9526963103122,79.40987485368014
70.48249763481552,79.84959084981934
70.10406811731315,79.40631276895077
70.1135288552507,79.49232700227053
69.91485335856197,79.56676706805104
70.66225165562913,79.86900800713103
69.91485335856197,79.30465473526486
70.3027436140019,79.65016394984158
70.03784295175024,79.36549496893308
69.94323557237465,79.30113188987738
70.37842951750237,79.58484281629156
70.22705771050141,79.54636297692258
70.00946073793756,79.25869647682946
70.10406811731315,79.48302420350356
70.14191106906338,79.31669173084327
70.4162724692526,79.66857561279842
70.19867549668874,79.71810528679234
70.34058656575213,79.71910611818376
70.0473036896878,79.59895030900185
70.14191106906338,79.42828483939579
70.09460737937559,79.53495246168244
69.9526963103122,79.3408770966851
69.8864711447493,79.45708788921503
69.47965941343425,79.17355603025146
70.0473036896878,79.44197312137328
69.90539262062441,79.27887329932229
